# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
AMP-NUCLEOSID-RXN	0.000027208956745762284	0.000601749844398447
AMPSYN-RXN	0.2466638261455983	0.032986306815669726
AMYLOMALT-RXN	-6.351486566299973e-18	1.1396211610425168e-16
ANTHRANSYN-RXN	5.661439818553202e-8	0.00003019276401354684
ARABISOM-RXN	0.0	0.0
ARCBTRANS-RXN	5.317869498169214e-21	3.555900432986009e-18
ARGDECARBOX-RXN	0.000048612211152661	0.030245481674328296
ARGININE-N-SUCCINYLTRANSFERASE-RXN	4.5865071223640653e-8	0.000010405673316731581
ARGSUCCINLYA-RXN	0.17846870928527298	0.03729328444887306
ARGSUCCINSYN-RXN	0.1788984125299749	0.03731940400596734
ASNSYNA-RXN	0.11823386789168647	0.04618243698567456
ASNSYNB-RXN	0.004376550301948086	0.002637490305789615
ASPAMINOTRANS-RXN	1.2029525876387817	3.6371039674437964
ASPARAGHYD-RXN	0.0019554458521873776	0.003663943522299518
ASPARTASE-RXN	-3.774020876719014	3.48785975231843
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	-1.0814295833415593	0.491896928508449
ASPARTATEKIN-RXN	1.0814295833415593	0.491896928508449
ASPCARBTRANS-RXN	0.34352956368526627	0.0651879246460124
ASPDECARBOX-RXN	0.005219368854818588	0.001608640446571501
ATOC-RXN	0.0	0.0
ATP-PYROPHOSPHATASE-RXN	0.0	0.0
ATPASE-RXN	0.0	0.0
ATPPHOSPHORIBOSYLTRANS-RXN	-0.06217262990810285	0.007454563779884153
ATPSYN-RXN	-70.11074497189821	11.192978841470968
BADH-RXN	1.492093077416744e-22	9.839398214447739e-20
BAER-RXN	0.0	0.0
BAES-RXN	0.0	0.0
BARA-RXN	8.479962503671255e-20	5.58444469874497e-17
BASR-RXN	0.0	0.0
BASS-RXN	0.0	0.0
BETA-GLUCURONID-RXN	0.0	0.0
BETA-LACTAMASE-RXN	0.0	0.0
BETA-PHOSPHOGLUCOMUTASE-RXN	5.953230668886368e-20	3.357446980205688e-17
BETAGALACTOSID-RXN	1.2941091797485687e-18	9.013523354548644e-16
BIOTIN-CARBOXYL-RXN	0.0031376477760995986	0.000389912785980507
BIOTINLIG-RXN	0.0	0.0
BIS5-ADENOSYL-TRIPHOSPHATASE-RXN	0.0	0.0
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	-0.7351968821285152	0.3714710759970095
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	-0.6699804167767771	0.22167368874507642
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	-0.18909905018555154	0.17412044353750478
BTUR2-RXN	0.0	0.0
BUTYRYL-COA-DEHYDROGENASE-RXN	0.00006462727977230025	0.004366514539671319
CARBAMATE-KINASE-RXN	0.18875946524209644	0.2539991691134756
CARBOXYLATE-REDUCTASE-RXN	0.0	0.0
CARBOXYLESTERASE-RXN	-6.727480883184627e-26	4.715273066139025e-23
CARBPSYN-RXN	0.000037909945673353135	0.0005839048406862755
CARDIOLIPSYN-RXN	0.00649586191577932	0.0036081633588308133
CARNDETRU-RXN	1.347407338848768e-22	9.787231101619622e-20
CATAL-RXN	0.07955648163913825	0.1225891771664736
CDPDIGLYPYPHOSPHA-RXN	7.292391150813818e-21	5.756893050853928e-18
CDPDIGLYSYN-RXN	0.1338191109769071	0.06476091609716311
CDPKIN-RXN	0.15507793555894633	1.4612357620505694
CDPREDUCT-RXN	-0.006292065325882465	0.007856061994247156
CHD-RXN	-0.005865710937852004	1.757522668142888
CHEBDEAMID-RXN	0.0	0.0
CHEBDEP-RXN	0.0	0.0
CHEBTAPD-RXN	0.0	0.0
CHEBTARD-RXN	0.0	0.0
CHEBTRGD-RXN	0.0	0.0
CHEBTSRD-RXN	0.0	0.0
CHER-RXN	1.181712608193257e-6	0.0003122590615444553
CHERTAPM-RXN	0.0033321962934889362	0.008390068241964813
