# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
EG12031-MONOMER	4.177178136901866	16.003052751315295	4.8785300090826745e-6	0.00001871054968227268	592.0565493364109	8.389445153452744e-7	3.6761107439466047e-7	NaN
YEIM-MONOMER	8.90253370435434	18.01373935619133	0.000010022915481524667	0.00001961114678601935	575.3758715958427	3.06996033798213e-6	1.3452038812485009e-6	1174.0
EG12033-MONOMER	2.138752221342393	9.396038309669896	2.6169698758016982e-6	0.000011887968163092761	778.2792592592592	5.587096292310653e-7	2.448169614551271e-7	19.0
B2170-MONOMER	10.204383856107903	27.477677443042456	0.00001228605989415245	0.00003341019203212023	625.4491578290706	3.463995947757614e-6	1.5178635163135277e-6	435.0
EG12035-MONOMER	2012.013840006351	601.2906816500534	0.0023152676314281903	0.000498528747750846	1633.9370124427826	0.00034385712714231706	0.00015067228599143442	NaN
EG12036-MONOMER	62.28074103778674	63.57776842745594	0.0000715137756530799	0.00006998741918742928	665.4164854284471	0.000026709955151273075	0.000011703843496910702	NaN
YEJA-MONOMER	32.56249173039773	33.425347309678585	0.00003803212734834935	0.00003866784275556293	299.8023127237288	0.000018012556352612617	7.892792755970414e-6	NaN
YEJB-MONOMER	65.405496512009	61.23322010516519	0.00007642391139790044	0.00007068022483790933	602.1873043836798	0.00002095905303016797	9.18389698220239e-6	8.0
YEJE-MONOMER	18.205141097226097	18.425301033048303	0.000021283492337382068	0.00002143622511955886	167.6144273478644	5.506746074998763e-6	2.412961529661757e-6	NaN
YEJF-MONOMER	14.888280472339325	16.730327360390746	0.00001742489526952444	0.00001957870843000094	137.0761474595648	6.942438373287965e-6	3.042057231010996e-6	NaN
EG12042-MONOMER	648.3044068583247	206.6905752521577	0.0007441636411905132	0.0001667676641479041	712.0399522451061	0.00006444919693080092	0.000028240530922183866	NaN
EG12043-MONOMER	3606.683827406022	1601.2786685450417	0.004133162593929886	0.0015328988512336571	1452.9143237396738	0.0002372840651129691	0.00010397380102903664	NaN
EG12044-MONOMER	846.4245964942993	253.31404991454963	0.0009713440346685108	0.00019329389320013046	904.7376771672389	0.00017376519870408223	0.00007614092495940547	NaN
EG12045-MONOMER	57.21121938211567	71.12100619904461	0.00006552849387661091	0.00007753281599987682	620.3463558910519	0.00003016713911167071	0.000013218722117386233	NaN
EG12048-MONOMER	596.9970443169258	211.36557550470874	0.0006862666515984245	0.00018998358593453734	957.0206461086636	0.00017919654998284186	0.00007852084978456261	NaN
EG12049-MONOMER	38.3765788579094	16.382890264782695	0.00004380677053300139	0.000015374336822185877	74.17587532410303	0.000020505976372009546	8.985366574002255e-6	143.0
EG12052-MONOMER	8.044754578560713	12.67038869595312	9.29436473085922e-6	0.000014278374656874118	182.7195894401036	2.4966606294891433e-6	1.093993797703803e-6	4936.0
EG12053-MONOMER	20.748215292606517	31.528618097456437	0.000024062005155527123	0.00003568025391907918	471.2518378103472	3.4275374165468716e-6	1.5018880142581669e-6	NaN
EG12054-MONOMER	5.003147028948188	7.933627913360305	5.80872308574437e-6	9.186385027322828e-6	113.63590549724907	2.8363206426134297e-6	1.2428269804347672e-6	14.0
CCME-MONOMER	13.487459720675735	19.733947574349546	0.000015633673248893654	0.000022406715410319603	306.3391280225623	1.895089440939326e-6	8.303956372740188e-7	734.0
CCMC-MONOMER	14.148042674201081	20.04641551139608	0.00001645434095692993	0.000022982069622120804	321.3428729945906	3.133667155243282e-6	1.3731191141527867e-6	967.0
CCMB-MONOMER	26.109445768711694	36.36405157946447	0.000030248560351668663	0.00004103745562419195	593.0208516343798	4.896070453107755e-6	2.1453739629469435e-6	NaN
CCMA-MONOMER	26.87004154648178	37.17810395005442	0.000031238478096426735	0.000042286045827726374	610.2961764297933	4.917833882371958e-6	2.1549103237765185e-6	NaN
NAPC-MONOMER	1.6926150670626576	5.47079384216675	1.907184045875759e-6	5.9064525104283615e-6	130.57616206030153	3.105176135607434e-7	1.360634838795646e-7	NaN
NAPB-MONOMER	6.757151552038954	20.806250359431107	7.62879658051971e-6	0.000022491556248930948	521.2779522613066	8.743893111455265e-7	3.831423750081074e-7	4327.0
NAPH-MONOMER	7.433591785969462	22.53114046880889	8.39666863777225e-6	0.00002415497749426411	573.4616834170854	1.8816161816094775e-6	8.244918864928303e-7	131.0
NAPG-MONOMER	7.974477717365859	22.55580255360377	9.052703515019805e-6	0.000024497358533739328	615.1881281407035	1.5783189051617188e-6	6.915922302979888e-7	10.0
NAPA-MONOMER	7.752638639245853	21.079596012079378	8.781787094453988e-6	0.000022866933715529744	598.0744346733668	5.727168312749277e-6	2.5095467676099347e-6	0.0
NAPF-MONOMER	8.630851061664261	24.11481230749784	9.842506891818099e-6	0.000026323362750710196	665.8238065326633	1.2368320147631956e-6	5.419585413293828e-7	0.0
EG12069-MONOMER	371.2907296995259	138.90897384453697	0.0004271531625697669	0.00013275693769106836	621.8181787189942	0.00017754238650630641	0.0000777960237660227	NaN
YOJI-MONOMER	114.8172036225438	40.819970945857854	0.00013178897149606914	0.00003692074912322344	283.4068001849023	0.000056109035175870735	0.000024586015316830237	NaN
EG12073-MONOMER	14.517722902676196	7.448934281862242	0.0000165334597854036	7.286006033934618e-6	211.44810104064751	4.4423336954961976e-6	1.9465543105062964e-6	NaN
NIKA-MONOMER	6.52584288875273	21.997346907431233	7.221062345759479e-6	0.000022040060691583868	766.2203632887188	3.0418708205901284e-6	1.3328955372772057e-6	NaN
NIKB-MONOMER	6.077527648460989	20.678587893475058	6.712815367484926e-6	0.00002058503768709808	713.5822179732313	1.7011465406441499e-6	7.454131901101751e-7	338.0
NIKC-MONOMER	6.409754975501621	22.086845676978424	7.074069029894569e-6	0.00002183456006137612	752.5901051625239	1.5451240828918526e-6	6.770468294332568e-7	NaN
NIKD-MONOMER	6.0433459472333215	20.367734595859293	6.693221570685118e-6	0.000020256672974940186	709.5688336520076	1.2866765079163293e-6	5.637995419504305e-7	NaN
NIKE-MONOMER	6.102602100326306	20.783123747429272	6.764967265210439e-6	0.00002073158860141068	716.526290630975	1.4407430916782457e-6	6.313088722447275e-7	NaN
EG12080-MONOMER	0.6014916835790635	1.5057402790766174	6.90076750306416e-7	1.7598383617403896e-6	1462.8069306930693	9.277473631880367e-8	4.065229567750442e-8	NaN
EG12081-MONOMER	28.539501727201852	40.498770371729464	0.00003263567158829937	0.0000462825882687521	605.3117174682669	4.04833159982232e-6	1.7739093607448547e-6	4.0
NUOA-MONOMER	276.26856411206353	116.8358136527263	0.0003184455333217661	0.00011769293301588083	480.6402428011375	0.00003610902679833441	0.00001582235522598088	65.0
NUOB-MONOMER	265.922059125875	115.6302355188049	0.0003065254384821052	0.00011712078179212334	462.63983553551884	0.00005289569315759223	0.00002317798404643006	NaN
NUOC-MONOMER	219.90285329267573	97.10253642339887	0.00025358242104414283	0.00009883689023097413	382.57758764179044	0.00011911511339577716	0.00005219419641123958	NaN
NUOE-MONOMER	261.931154161671	116.33422399963541	0.0003021326360711205	0.00011913036102921266	455.6966296113978	0.00003864098504477867	0.00001693181583305658	NaN
NUOG-MONOMER	509.6443389101835	279.65094348788506	0.0005872433046863845	0.0002941335936950795	886.6574435760047	0.00040576870081588713	0.00017780087399613513	9.0
NUOH-MONOMER	416.1092666364042	215.24561928723568	0.0004798356643273382	0.00022550310671866925	723.9291216165967	0.00011965691587746951	0.000052431604951091174	NaN
NUOI-MONOMER	702.8234528973633	371.4734049751353	0.0008094998536816358	0.0003881462395531129	1222.7422114877236	0.00011458493357711552	0.00005020914943867093	81.0
NUOJ-MONOMER	325.34006232990066	171.93074225953904	0.00037491282701255157	0.0001805294774134686	566.012738560263	0.00005132642552315135	0.000022490357927470143	14.0
NUOK-MONOMER	373.4254636575153	204.7025334540262	0.0004302260192153943	0.0002157196610580178	649.6696650860039	0.000032156346519724944	0.000014090358630997243	202.0
NUOL-MONOMER	384.65603950681617	221.30710809075674	0.0004428422831964632	0.0002335874263456294	669.2081410626446	0.0002029060206972653	0.00008890993254657442	6801.0
NUON-MONOMER	566.8350008244157	364.4915720796611	0.000652243375771501	0.0003902616650531808	986.1553133997471	0.00023422707633008143	0.00010263428106039216	23.0
EG12094-MONOMER	67.61350779734437	60.9180398763001	0.00007802029282571191	0.00006631945636822357	493.1644049174486	0.00003433966616206776	0.000015047051791019019	NaN
SECG	1246.5561528894245	311.1684040966754	0.001430709968558814	0.0001792820933605374	141.15504756882	0.00011248112303150534	0.00004928729579895044	0.0
EG12096-MONOMER	13.531558837838443	15.100033190839923	0.000015609422677758932	0.000017174120828982702	173.6040583949231	1.341670029494204e-6	5.878967583720294e-7	148.0
EG12097-MONOMER	103.05478191659356	51.07938347275081	0.00011900435857573735	0.000054534026838674095	268.3173345487887	0.000021548921358034166	9.442367150124079e-6	NaN
EG12098-MONOMER	386.1629310116701	183.84826351484966	0.00044502700776358797	0.00019037879001164014	1005.4284374155321	0.0001137939241375997	0.000049862542691027965	3469.0
EG12099-MONOMER	4188.330867549979	1056.8474217869161	0.004809682222650075	0.0006645299881289421	984.9580616083821	0.0006845258085809984	0.00029994744984985133	343.0
TRANSKETOII-MONOMER	534.3664700961004	223.2492311921869	0.0006163785950094596	0.00022229341007608353	603.954568461351	0.00030981802529630965	0.00013575693632031802	56.0
EG12101-MONOMER	339.0296301121409	146.07295054228092	0.0003880114084199595	0.00013738916984119153	637.3511061278065	0.000022540055744508355	9.876665211577305e-6	135.0
FEOB-MONOMER	152.89749153701626	86.2626797067361	0.00017419318693809286	0.00008545682977067212	287.4361905272141	0.00010253385125467474	0.00004492857219054659	NaN
EG12104-MONOMER	89.18990467311407	55.41768914444344	0.00010250358813368707	0.00005910056497727234	595.4360943126997	0.000025568306333983723	0.000011203592597562002	NaN
EG12105-MONOMER	64.84759911818051	34.55603959412346	0.00007433383839839583	0.00003413517694797815	350.8269038048566	0.000016845436726416616	7.381380985721902e-6	110.0
EG12106-MONOMER	20.855859560270897	34.93191504948728	0.000023407496245437214	0.000037956077417274245	558.2209327666993	8.379794161918036e-6	3.6718818452505e-6	NaN
EG12107-MONOMER	22.296022244975646	38.231959039950354	0.0000249785056750237	0.00004136540391198721	596.7678435218481	2.764454866160038e-6	1.2113366317752195e-6	NaN
EG12108-MONOMER	26.10847682577551	31.74546621464481	0.000029902386106145312	0.000034926408261957726	293.5139365646025	0.000011447319733432166	5.016018853659582e-6	326.0
EG12110-MONOMER	339.13911862833504	151.46053256576442	0.0003914944083119334	0.00015641501570809005	674.0726328182843	0.00007996089555901467	0.00003503749078556294	NaN
EG12111-MONOMER	787.1497953209827	238.49376493077142	0.0009033026507100146	0.00018625320926633703	291.3888715574484	0.0002509706052505219	0.00010997100779620974	1.0
PD02850	6.30815031643315	18.60751077993365	7.600953585561172e-6	0.000022339060011132332	784.7361357305647	4.0766258616848094e-7	1.786307420225812e-7	627.0
EG12113-MONOMER	23.03809411367166	52.70483818450531	0.000026401403672260478	0.000057881611752533095	606.9082475332475	8.178151912772513e-6	3.5835256756875643e-6	NaN
EG12114-MONOMER	517.2864976987605	190.47861807591119	0.0005938808873700558	0.0001791615220597324	713.9161996106227	0.0002446203810117011	0.00010718844862527436	NaN
EG12115-MONOMER	149.0179356222914	54.927184943268756	0.00017077615644558886	0.000049428167602946606	327.63497704061086	0.000029919501567672774	0.00001311021159977224	27.0
EG12116-MONOMER	160.86985427179664	53.6919343583843	0.00018443005119067816	0.0000450999712262906	563.6474263421036	0.00003162610485873366	0.0000138580158441735	NaN
EG12117-MONOMER	18036.904514337708	4359.803456373927	0.020763382977796726	0.0026639709911351673	1659.1186825923485	0.0026639652867762533	0.0011673038243999463	NaN
EG12119-MONOMER	202.28450281624487	75.89544429816844	0.00023385059015425884	0.00007629370912873847	353.2909485210467	0.00002728717550950856	0.000011956771541819711	0.0
EG12120-MONOMER	100.13282049924989	46.20599603382084	0.00011498322240436698	0.000045688315234315614	320.6543922090113	0.000026286015476369232	0.000011518080414228428	NaN
EG12121-MONOMER	75.40227620166226	35.46226198545301	0.0000867328532430379	0.00003567473044256814	241.46000208594074	0.000022326946807884613	9.783284536547663e-6	111.0
EG12122-MONOMER	96.47957993473884	77.6272132381161	0.00011045567610054014	0.00008301281799617687	614.1720205776782	0.000014830161851098894	6.498322155769105e-6	NaN
EG12123-MONOMER	135.93163049076145	90.14590865228732	0.00015600936507827163	0.00009487425374399065	471.52163167891763	0.000037325896981864204	0.000016355566835788128	NaN
HISJ-MONOMER	3742.497576624862	1134.5682042249841	0.004318559004764317	0.0010181120043560351	1384.5464329930446	0.0008462512203178405	0.0003708127469917384	1344.0
HISQ-MONOMER	161.83822927714007	62.8664826575531	0.00018631210837966402	0.0000615771565979486	177.66055203729113	0.00003167601640641949	0.000013879886226938845	87.0
TREB-MONOMER	14.220837565673364	18.64452522166978	0.000016328763554242484	0.00002077779219252387	629.4905388358262	5.768238559631657e-6	2.5275430442479335e-6	54.0
EG12128-MONOMER	236.22953566056057	93.15701721495554	0.0002701896139189299	0.00008427105447939847	495.63477447542743	0.0000621047367123965	0.0000272132287299662	16.0
URAA-MONOMER	419.11881357415774	167.1161895341275	0.00048395312524246	0.00016862346563559626	727.6343399360345	0.00014994819557154833	0.0000657047233390773	2.0
EG12130-MONOMER	429.71116340326955	138.74039473508984	0.0004962991036196919	0.00013066543148561595	294.62102639324837	0.00022389951077933685	0.00009810891925332676	NaN
EG12131-MONOMER	383.64836328031964	119.7171830942679	0.0004433205144515017	0.00011172682645641637	263.039185830185	0.00006131123522055845	0.000026865530007806606	NaN
EG12132-MONOMER	898.8842337106647	269.17782907250864	0.0010342750524090164	0.00022336033896188656	292.18763448686565	0.00008243579422196465	0.00003612194886337815	NaN
EG12133-MONOMER	160.54492658628783	72.0080664088751	0.0001851100606439205	0.00007324227738236445	590.0704698488703	0.00003548980983536588	0.00001555102499033761	0.0
EG12134-MONOMER	21.96289111401975	17.662673494739543	0.000025292060473444473	0.00001987769045788234	449.690493060476	5.4358503137684634e-6	2.381896225009075e-6	3.0
B2077-MONOMER	13.367713844281099	24.250770406651462	0.000015473161292638878	0.000027601684562219582	447.0680781537205	5.403747016993302e-6	2.3678291118648035e-6	NaN
EG12137-MONOMER	82.93974640564919	76.3545037313807	0.00009589110585196511	0.00008572612199672691	550.3293083188137	0.00001701379050403636	7.455150718924964e-6	33.0
EG12138-MONOMER	14.136344113162764	24.376949369737368	0.00001623689539855659	0.000027962928254192662	667.8120973170496	3.3575607606503652e-6	1.4712254457734403e-6	716.0
EG12139-MONOMER	82.08616467551607	42.27195077528507	0.00009387744333040092	0.00004215998879500698	229.11509900286921	0.000017821258152312333	7.808969170911023e-6	NaN
EG12140-MONOMER	55.81897866086386	72.42208036892434	0.00006551670055945049	0.00008810394186526641	549.6164515353162	0.00001561699487896403	6.843098871573324e-6	437.0
YDHC-MONOMER	28.480662870961634	42.42207276928449	0.00003299834560424996	0.00004834540507447393	580.0474690104058	9.807914341309015e-6	4.297659574179985e-6	4.0
SDAC-MONOMER	116.30336463398994	55.86624705478437	0.00013498248579973593	0.00006017878697009263	565.0090188089633	0.00004331831602514865	0.0000189813419167757	NaN
NAPD-MONOMER	8.028968543959678	22.847941408846257	9.101609084528253e-6	0.00002453373965651084	619.3918027638191	6.02871645393988e-7	2.641679982783489e-7	NaN
PHOSPHOGLUCMUT-MONOMER	806.7442865954073	239.7793073149646	0.0009265636401049236	0.00019051419177920558	484.89563308732846	0.00037370654303839785	0.00016375178725391696	1959.0
EG12146-MONOMER	585.6630419515651	250.28026405855667	0.0006741155794143128	0.0002500566450862676	432.2192545744074	0.0001510799463488599	0.0000662006370873462	NaN
EG12147-MONOMER	386.4099402145924	168.95682681043417	0.0004450013708510834	0.00017054507795904886	306.43980382850816	0.00003006552271142547	0.000013174195556467127	NaN
GALP-MONOMER	244.99806414972204	101.18306979120221	0.00028051326924892283	0.00009247425129631202	578.0891939403837	0.00009918664898787763	0.00004346188565883106	842.0
COBS-MONOMER	65.33126856207647	52.74020310539334	0.0000764229595352947	0.00006137816128119327	484.1009849616122	0.000013688202389504814	5.9979351374226335e-6	NaN
DMBPPRIBOSYLTRANS-MONOMER	42.50632560960963	34.349584075606664	0.00004989410354178225	0.0000405390848567385	314.96945563147654	0.000012479246161154827	5.468191286821324e-6	NaN
GLUCONOKINI-MONOMER	16.90859163329988	36.36577507665188	0.000019450683813404083	0.000041224010352247485	561.5131481105929	2.8195556105772464e-6	1.2354808314030334e-6	NaN
NARU-MONOMER	1.4421616384092237	4.948652768518299	1.7415232767015344e-6	6.120569743698854e-6	1331.7142857142858	5.714393172467273e-7	2.503948920602523e-7	NaN
EG12154-MONOMER	17.086303095935527	42.62487170654055	0.00001944596883656635	0.00004741335978839077	711.879060300229	2.611910040650207e-6	1.1444941098046984e-6	NaN
EG12155-MONOMER	2.257614649765805	9.175741600479387	2.6849998690468964e-6	0.000010544119200627295	845.326981707317	1.5126038076874698e-7	6.627970035045743e-8	NaN
EG12158-MONOMER	528.9202006281845	173.72866272449573	0.0006062558121466257	0.0001423643198686743	1144.9636068000952	0.00014271612830736642	0.00006253575570361192	NaN
EG12159-MONOMER	3744.2875724926057	1168.449980989379	0.004308457133315069	0.0009957040026070422	1624.368680914496	0.00030403533260256157	0.00013322305972280788	NaN
EG12163-MONOMER	210.01643335362144	76.6401501756566	0.0002420877181183221	0.00007455511734233865	460.63883183912566	0.00008061575174774274	0.0000353244375176877	212.0
PGAM2-MONOMER	449.8493151242629	283.73239542207295	0.0005188330490334494	0.00030810029556548827	1183.983075365254	0.00008592907004894497	0.00003765264231976796	102.0
EG12165-MONOMER	135.21659538693595	43.23693621204769	0.00015545184349879002	0.00003693621108681091	220.4547382464804	0.00005426977945983039	0.000023780085058639273	NaN
EG12166-MONOMER	53.119186087933606	68.78205977565774	0.00006079920735455929	0.00007507156760486898	656.9781470292044	0.00001209099236639608	5.298065143770818e-6	1.0
EG12167-MONOMER	85.31092890279426	27.378740932064886	0.00009794059864390424	0.000022978085110522494	139.08942498523135	0.000020194616266606255	8.848933924670455e-6	84.0
BRNQ-MONOMER	117.82795766777878	58.90163904422464	0.00013497820230420088	0.00005880261998434423	557.6528579273403	0.00004323078323336586	0.0000189429865511425	39.0
EG12169-MONOMER	24.510907732612463	35.92384845565433	0.000028471067054072685	0.000041086384562674585	556.7134402885016	1.5078217701249149e-6	6.607015967952962e-7	NaN
EG12171-MONOMER	15.030415851580742	42.252281013929924	0.000016904384258305757	0.000046324852011267764	604.4860417519443	6.922306841302787e-6	3.0332359395347222e-6	NaN
EG12172-MONOMER	1206.8995739500913	513.7291440542907	0.0013916554933783353	0.0005121874050386101	1568.2929747945393	0.0001268317474574652	0.000055575492892998086	268.0
EG12173-MONOMER	4.5933065584816095	17.22906806220005	5.3804962854906264e-6	0.000019727268824911742	564.8295369211514	6.283812952747593e-7	2.753458886257725e-7	NaN
EG12176-MONOMER	386.92460565447414	138.21969430962187	0.00044663092767675784	0.000133699371448478	486.1726854421428	0.00006734402297952663	0.000029508993966512534	1847.0
EG12177-MONOMER	151.16327299152988	42.572899868433915	0.00017443231102246858	0.00003687315962134098	220.77015649526706	0.000014790789803750935	6.481070000993716e-6	15.0
DSBD-MONOMER	106.58337489338574	67.59015618232854	0.0001227503591116666	0.00007562032457359414	428.8590395688462	0.000052291224583446266	0.00002291311630140624	172.0
EG12179-MONOMER	153823.75784568972	33928.74305343499	0.17692763415478419	0.013068029020303525	1263.3508751313534	0.009116204195615906	0.003994564071227349	118.0
EG12180-MONOMER	15.053208402119461	10.13421785057658	0.000017210315770019483	0.000010685996461117508	507.82818294190355	2.6015448429595484e-6	1.139952258240405e-6	NaN
EG12181-MONOMER	5762.829315409246	1706.4600263275447	0.006650399506896898	0.0014851505495900635	2411.7088371871137	0.0005890231199978447	0.0002580998123536065	NaN
EG12182-MONOMER	3694.2833160647074	868.9730044411041	0.0042468725358153535	0.0004559246631823606	1639.1309765732958	0.0006145384642853566	0.0002692801978922397	NaN
AMPG-MONOMER	23.991067811756373	9.865526668946403	0.000027592164047668766	9.792434964054358e-6	84.47861115889674	0.000010142543661464328	4.44428839367423e-6	NaN
EG12188-MONOMER	96.7835450690779	37.304870766292254	0.00011088882701309799	0.000035870351811057365	78.09723061760842	0.00006431719114520067	0.000028182688254661517	NaN
COPROGENOXI-MONOMER	14.875474547945373	15.575149827500756	0.00001696665478054945	0.000016745252201634986	223.85299433297595	4.052912029251839e-6	1.7759164262336626e-6	NaN
EG12190-MONOMER	118.53937959153762	92.33965096581717	0.00013768491286760763	0.00010799233966775271	537.3265298590094	0.00003779130700667076	0.000016559501513378544	NaN
PROTEIN-PII2	29.949985445500012	36.211882248222416	0.00003433466423166417	0.00004054608599476979	755.7990445369086	2.9148483573269822e-6	1.2772364759944657e-6	NaN
MONOMER0-541	167.62108020852628	63.45901819442037	0.00019172761451526093	0.00005742651946854635	390.54028712490924	0.000043334790936491346	0.000018988560939903534	46.0
EG12193-MONOMER	105.12332648695082	80.7927900244155	0.00012269290480031568	0.0000919307088916858	993.7378771551724	0.00002875449758054563	0.000012599726866219133	NaN
EG12194-MONOMER	66.17022658201309	54.320386129555715	0.00007710399639843495	0.00006192671894527905	625.511603294335	6.044858651665954e-6	2.648753216520205e-6	NaN
EG12195-MONOMER	17.217118534697725	36.74714167085712	0.000020597386851879404	0.000043133205444351786	595.7617806578855	3.0842017219491773e-6	1.3514442110500953e-6	NaN
EG12196-MONOMER	5.2963031570033605	17.999674460527082	6.698862557509215e-6	0.000023583488558805266	729.830575035063	2.0321527896385192e-6	8.904544420624424e-7	NaN
EG12197-MONOMER	1239.074506826366	337.86826787198106	0.0014242695454884857	0.000246454925258218	744.7487728304916	0.0001998852538548822	0.00008758628441000223	NaN
EG12198-MONOMER	29.067976639518623	45.716837012065874	0.00003336360525013211	0.00005075217594740659	527.1845165577583	6.407891130523716e-6	2.807827812219939e-6	NaN
EG12200-MONOMER	33.542496086569756	37.00114440352017	0.00003840080601113465	0.000040245959907946564	416.5630861794372	0.00001314488231485632	5.759861614408397e-6	NaN
EG12201-MONOMER	60.73284655485825	57.8406926892215	0.00006848627725546237	0.000060006376735533504	592.5254900403154	6.30063347542988e-6	2.7608293503373083e-6	NaN
EG12202-MONOMER	147.71813124291359	101.48718301851832	0.00017100487949565427	0.00011260086538260835	823.3776522114055	0.00004050020730351517	0.00001774649508725172	636.0
EG12203-MONOMER	33.28670736498411	39.514391871783964	0.00003862202613719064	0.00004585015085098492	99.91585044696048	2.0393706900312683e-6	8.936172020182187e-7	NaN
EG12204-MONOMER	32214.538878835316	7274.249528254152	0.03709516613930155	0.0036303116752784506	2008.6082767676744	0.001893280638657577	0.0008296030511875747	NaN
EG12205-MONOMER	117.90163397162789	66.8637595955054	0.00013592793886187712	0.0000712040090291292	631.914322808702	7.082115726110896e-6	3.1032614475004593e-6	2.0
EG12207-MONOMER	291.5333725524522	150.94029814680337	0.0003360586341005706	0.0001566794387283885	993.1886962552011	0.0000704060220088542	0.00003085070933907595	NaN
EG12209-MONOMER	325.09278035732825	156.91210836018044	0.00037148141257781474	0.000156657826106403	1095.2139898505006	0.00003556536622673118	0.000015584132503050475	NaN
EG12210-MONOMER	104.20619960631605	54.03658894014845	0.0001204564454936016	0.00005755462865581871	185.6848922533398	0.0000323012612083718	0.000014153857758072547	NaN
EG12211-MONOMER	229.1008474179503	93.12935770678018	0.0002628509603968453	0.00008893501998869672	1208.9520919490844	0.000026384732108775604	0.000011561336346695658	NaN
EG12212-MONOMER	189.4835269522877	63.03519030635058	0.00021893466640414443	0.00005942906553966798	624.4389146038773	0.000015434801268150373	6.763264761219214e-6	1020.0
EG12213-MONOMER	163.82234146281886	54.41814045447667	0.00018939713373178764	0.00005295903744038349	361.6930419853847	0.00001756359985046257	7.696067729352982e-6	239.0
EG12214-MONOMER	132.33164514704117	52.60535988780046	0.00015191519754279383	0.000050341656219644	444.1890689697583	0.00002500180224479839	0.000010955360237655962	678.0
YHHO-MONOMER	68.33110978571298	106.49495589367471	0.00007947623559676651	0.0001262104263579451	657.3351871071338	0.00004168177568294201	0.00001826423805295082	NaN
EG12216-MONOMER	379.0398528672365	176.73838684986455	0.0004387615278831345	0.000186850095416862	973.1731690873268	0.000027359845161569334	0.000011988614134960635	27.0
EG12217-MONOMER	59.255340890816825	45.329375430479345	0.00006804260817848112	0.00004972397210523452	491.9655399695792	0.000011890782757495695	5.210336732551973e-6	NaN
YHHS-MONOMER	37.06680617273647	34.386041315214854	0.000042444834503128054	0.000037400639955792156	211.3407226007126	0.000012409880212117194	5.437796319590821e-6	NaN
EG12220-MONOMER	24.106705858644254	36.326741107109015	0.00002768986340142511	0.00004137807157076363	572.9637621558857	7.375448769739182e-6	3.2317949480493846e-6	NaN
EG12221-MONOMER	119.92756540873718	40.93225229507574	0.0001376254048731051	0.00003544746911152373	364.7009854900213	0.000020720740223895158	9.079472404469855e-6	NaN
YHIH-MONOMER	62.75202796092473	39.104831701751465	0.00007256555379670068	0.00004266225179254165	200.06342479622035	0.00005020585908025588	0.000021999344962406687	NaN
EG12224-MONOMER	64.87121812004715	44.57903942402927	0.00007502053212007342	0.000049001265430761274	206.81973936971082	0.000019998353119219494	8.762934785090609e-6	69.0
EG12225-MONOMER	5.494187360180109	21.837118456438013	6.414555175456985e-6	0.000024963675629540746	627.1045539033456	2.6677445752342215e-6	1.1689598436778234e-6	NaN
MONOMER0-2489	2.1007924569013774	11.065495838335025	2.476715698038166e-6	0.0000131419910141208	579.7915730337078	6.281409554658098e-7	2.7524057585028893e-7	NaN
EG12229-MONOMER	46.404195767184994	27.090783718077365	0.0000532096959513747	0.000028358373268181787	274.3478512028691	0.000016113468462877685	7.06064506712352e-6	NaN
PITA-MONOMER	111.55967446774295	45.253203701942844	0.00012830390498938217	0.00004421508349953735	204.25954872758174	0.000047297881226878894	0.000020725119023214708	NaN
EG12231-MONOMER	30.821276846945693	39.32495596921248	0.00003530359205602366	0.00004350689412314207	602.2739856801909	3.189098439934732e-6	1.3974081508504207e-6	NaN
YHIP-MONOMER	23.96948643988788	34.750981557665376	0.00002712285311982342	0.000037461230542836814	444.54764421624884	0.000010196407780583535	4.467890725340448e-6	113.0
EG12233-MONOMER	82.41432284934362	35.25494782155027	0.00009458953693466619	0.000035387681009721046	215.32340036271384	0.00001763293398035388	7.726448753980185e-6	39.0
EG12234-MONOMER	263.9328599897813	108.83485316220579	0.00030389256640591023	0.00010999119239200661	718.7776625939642	0.00006693778979516881	0.000029330989563807692	NaN
EG12235-MONOMER	19.956908502067147	38.04013459720023	0.000022855626362035207	0.00004295020717668503	754.8483985217124	2.100154365786932e-6	9.202515645314535e-7	NaN
ARSF-MONOMER	8.354671790936312	15.943337812430915	9.597533682427279e-6	0.00001810107886821192	316.00639051432086	3.018059538589934e-6	1.3224618425587854e-6	NaN
EG12237-MONOMER	16.649598886122742	33.97528250121281	0.000019120082480008283	0.00003821402927738351	629.7530027717893	2.0951030754930823e-6	9.180381759008155e-7	NaN
EG12240-MONOMER	13.72993158367209	21.61584965298344	0.000015730095350964402	0.000023895265225285928	638.0593132154006	4.4899069773659904e-6	1.9674001053601278e-6	705.0
YHIV-MONOMER	9.794144409138191	18.440820294532465	0.000011178198633663681	0.000020389918803272422	455.1548576293634	8.670685563213219e-6	3.7993454600740382e-6	131.0
